k,distance_func,voting_func,weighting_func,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time_5,train_time_6,train_time_7,train_time_8,train_time_9,test_time_0,test_time_1,test_time_2,test_time_3,test_time_4,test_time_5,test_time_6,test_time_7,test_time_8,test_time_9
5,ManhattanDistance,ShepardsWorkVote,EqualWeighting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001380443572998047,0.00025200843811035156,0.00024819374084472656,0.00024390220642089844,0.00025010108947753906,0.0002560615539550781,0.0002460479736328125,0.00023674964904785156,0.00010204315185546875,0.00016880035400390625,15.16176700592041,15.122737884521484,15.16706395149231,15.170087099075317,15.165515661239624,15.174136877059937,15.184860229492188,15.259723901748657,15.169226884841919,15.244911193847656
5,ManhattanDistance,ShepardsWorkVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.00014209747314453125,9.989738464355469e-05,0.00015687942504882812,0.00025200843811035156,0.0002548694610595703,9.584426879882812e-05,0.00016617774963378906,0.0002617835998535156,0.0002429485321044922,9.918212890625e-05,15.470012187957764,15.404122114181519,15.38991403579712,15.47067403793335,15.43420124053955,15.363999128341675,15.452008962631226,15.493139028549194,15.448436975479126,15.467779159545898
5,ManhattanDistance,ShepardsWorkVote,ReliefFWeighting,0.6230440967283073,0.6228070175438597,0.6038291605301914,0.5883977900552486,0.5933147632311978,0.6591230551626591,0.6125874125874126,0.6227709190672154,0.6293706293706294,0.5772151898734177,0.0001227855682373047,0.00025200843811035156,0.00024318695068359375,0.00026535987854003906,0.0002930164337158203,0.0002639293670654297,0.00025177001953125,0.0001049041748046875,0.00016880035400390625,9.989738464355469e-05,15.182288885116577,15.185961961746216,15.059964895248413,15.162919759750366,15.15199089050293,15.150818109512329,15.128592014312744,15.207415103912354,15.232436418533325,15.189296960830688
5,EuclideanDistance,MajorityClassVote,EqualWeighting,0.9987261146496815,1.0,1.0,1.0,0.998719590268886,0.9987293519695044,0.9987228607918263,1.0,1.0,1.0,0.00014591217041015625,0.0002391338348388672,0.00023603439331054688,0.0002608299255371094,0.00024175643920898438,9.489059448242188e-05,0.0001690387725830078,0.00026917457580566406,0.0002608299255371094,0.00023889541625976562,17.79463815689087,17.719061851501465,17.806370973587036,17.87096905708313,17.794692039489746,17.706884145736694,17.813190937042236,17.90380883216858,17.67868399620056,17.75450301170349
5,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.00015592575073242188,9.822845458984375e-05,0.0002162456512451172,0.0002639293670654297,0.0002930164337158203,0.00025200843811035156,0.0002410411834716797,0.0002942085266113281,9.799003601074219e-05,0.00016188621520996094,17.906064987182617,17.82015895843506,17.900763750076294,17.965968132019043,17.979706048965454,17.980504989624023,17.96337103843689,18.037477731704712,17.96942687034607,18.033921003341675
5,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.5958429561200924,0.6066897347174164,0.5623529411764706,0.5691609977324263,0.5795053003533569,0.6047032474804032,0.5821596244131455,0.5612134344528711,0.5881032547699214,0.5771812080536913,0.00015997886657714844,9.489059448242188e-05,0.00017213821411132812,0.000102996826171875,0.00023603439331054688,0.00010395050048828125,0.00015687942504882812,0.0002551078796386719,0.0002448558807373047,0.00024127960205078125,18.009528875350952,18.0262930393219,17.937269687652588,18.055586099624634,18.005450010299683,17.993884801864624,17.904296875,18.06771183013916,18.001138925552368,17.860698699951172
5,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,0.9987261146496815,1.0,1.0,1.0,1.0,0.9987293519695044,1.0,1.0,1.0,1.0,0.00014472007751464844,0.00026702880859375,0.00010275840759277344,0.00016617774963378906,9.489059448242188e-05,0.000186920166015625,0.00010132789611816406,0.00016307830810546875,9.489059448242188e-05,0.00022792816162109375,17.951794385910034,17.871059894561768,17.799065113067627,17.824123859405518,17.878392219543457,17.88048815727234,17.85747480392456,17.972963094711304,17.729701042175293,17.83431386947632
5,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.00015282630920410156,0.00026488304138183594,0.0002548694610595703,9.512901306152344e-05,0.0002231597900390625,0.0002200603485107422,0.0002720355987548828,9.775161743164062e-05,0.0001609325408935547,0.00024700164794921875,17.97796130180359,17.930450201034546,17.94214105606079,18.020278930664062,18.010787963867188,17.9620680809021,17.821152925491333,18.040488243103027,17.86599087715149,17.938097953796387
5,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.5958429561200924,0.6066897347174164,0.5623529411764706,0.5691609977324263,0.5795053003533569,0.6047032474804032,0.5821596244131455,0.5612134344528711,0.5881032547699214,0.5771812080536913,0.00015878677368164062,0.0002560615539550781,0.0002620220184326172,0.00024175643920898438,9.703636169433594e-05,0.00016307830810546875,0.00020813941955566406,0.0002770423889160156,9.894371032714844e-05,0.0001690387725830078,17.95722723007202,18.019274950027466,17.870031118392944,18.026515007019043,17.93843412399292,18.03876304626465,17.880043029785156,18.096391916275024,18.085989952087402,17.972490072250366
5,EuclideanDistance,ShepardsWorkVote,EqualWeighting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00014090538024902344,0.0002651214599609375,0.00010013580322265625,0.00016379356384277344,9.703636169433594e-05,0.00016307830810546875,0.00010013580322265625,0.00021982192993164062,0.000102996826171875,0.00016498565673828125,17.92424511909485,17.734126091003418,17.89700412750244,17.973767042160034,17.91620421409607,17.820117950439453,17.840949058532715,17.986889123916626,17.84590196609497,17.8822660446167
