k,distance_func,voting_func,weighting_func,accuracy,f1,TP,TN,FP,FN,train_time,test_time
3,EuclideanDistance,MajorityClassVote,EqualWeighting,0.864516129032258,0.9149797570850202,113,21,11,10,0.0008478164672851562,0.09261894226074219
3,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0009050369262695312,0.09270620346069336
3,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.8838709677419355,0.926829268292683,114,23,9,9,0.0008347034454345703,0.09371042251586914
3,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,0.9290322580645162,0.9554655870445344,118,26,6,5,0.0008361339569091797,0.09201860427856445
3,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008447170257568359,0.09212732315063477
3,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8838709677419355,0.926829268292683,114,23,9,9,0.0008394718170166016,0.09308338165283203
3,EuclideanDistance,ShepardsWorkVote,EqualWeighting,0.9419354838709677,0.9635627530364372,119,27,5,4,0.0008459091186523438,0.09240221977233887
3,EuclideanDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008311271667480469,0.0926523208618164
3,EuclideanDistance,ShepardsWorkVote,ReliefFWeighting,0.9419354838709677,0.9635627530364372,119,27,5,4,0.0008342266082763672,0.09342598915100098
3,ChebyshevDistance,MajorityClassVote,EqualWeighting,0.8129032258064516,0.8945454545454545,123,3,29,0,0.0008313655853271484,0.06914496421813965
3,ChebyshevDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008261203765869141,0.06961536407470703
3,ChebyshevDistance,MajorityClassVote,ReliefFWeighting,0.8709677419354839,0.921875,118,17,15,5,0.0008437633514404297,0.07046341896057129
3,ChebyshevDistance,InverseDistanceWeightedVote,EqualWeighting,0.9161290322580645,0.9498069498069498,123,19,13,0,0.0008318424224853516,0.06878328323364258
3,ChebyshevDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008323192596435547,0.06930136680603027
3,ChebyshevDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8774193548387097,0.9254901960784314,118,18,14,5,0.0009109973907470703,0.06955194473266602
3,ChebyshevDistance,ShepardsWorkVote,EqualWeighting,0.9161290322580645,0.9498069498069498,123,19,13,0,0.0008339881896972656,0.06914067268371582
3,ChebyshevDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008504390716552734,0.06928086280822754
3,ChebyshevDistance,ShepardsWorkVote,ReliefFWeighting,0.8838709677419355,0.928,116,21,11,7,0.0008323192596435547,0.0694284439086914
5,ManhattanDistance,MajorityClassVote,EqualWeighting,0.8774193548387097,0.9236947791164659,115,21,11,8,0.0008323192596435547,0.06984400749206543
5,ManhattanDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008375644683837891,0.06957817077636719
5,ManhattanDistance,MajorityClassVote,ReliefFWeighting,0.864516129032258,0.9156626506024096,114,20,12,9,0.0008647441864013672,0.07080984115600586
5,ManhattanDistance,InverseDistanceWeightedVote,EqualWeighting,0.9225806451612903,0.952,119,24,8,4,0.0009059906005859375,0.07085800170898438
5,ManhattanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008370876312255859,0.0696566104888916
5,ManhattanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.864516129032258,0.9156626506024096,114,20,12,9,0.0008358955383300781,0.0700845718383789
5,ManhattanDistance,ShepardsWorkVote,EqualWeighting,0.9483870967741935,0.967479674796748,119,28,4,4,0.0008549690246582031,0.07013368606567383
5,ManhattanDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008387565612792969,0.06991267204284668
5,ManhattanDistance,ShepardsWorkVote,ReliefFWeighting,0.9419354838709677,0.9635627530364372,119,27,5,4,0.0008437633514404297,0.07026124000549316
5,EuclideanDistance,MajorityClassVote,EqualWeighting,0.8774193548387097,0.9236947791164659,115,21,11,8,0.0008528232574462891,0.09348130226135254
5,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0009322166442871094,0.09304475784301758
5,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.8838709677419355,0.928,116,21,11,7,0.0008821487426757812,0.09391355514526367
5,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,0.9096774193548387,0.9444444444444444,119,22,10,4,0.0008521080017089844,0.09266090393066406
5,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008339881896972656,0.09222960472106934
5,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8838709677419355,0.928,116,21,11,7,0.0008342266082763672,0.09343743324279785
5,EuclideanDistance,ShepardsWorkVote,EqualWeighting,0.9483870967741935,0.967741935483871,120,27,5,3,0.0008368492126464844,0.09299755096435547
5,EuclideanDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008826255798339844,0.09372305870056152
5,EuclideanDistance,ShepardsWorkVote,ReliefFWeighting,0.9354838709677419,0.959349593495935,118,27,5,5,0.0008318424224853516,0.0938405990600586
5,ChebyshevDistance,MajorityClassVote,EqualWeighting,0.896774193548387,0.9389312977099237,123,16,16,0,0.0008459091186523438,0.06951904296875
5,ChebyshevDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008442401885986328,0.06957721710205078
5,ChebyshevDistance,MajorityClassVote,ReliefFWeighting,0.8580645161290322,0.9147286821705426,118,15,17,5,0.0009632110595703125,0.07228302955627441
5,ChebyshevDistance,InverseDistanceWeightedVote,EqualWeighting,0.9290322580645162,0.9571984435797666,123,21,11,0,0.0009243488311767578,0.06998729705810547
5,ChebyshevDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008420944213867188,0.0693364143371582
5,ChebyshevDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8774193548387097,0.9254901960784314,118,18,14,5,0.0008356571197509766,0.06914424896240234
5,ChebyshevDistance,ShepardsWorkVote,EqualWeighting,0.9290322580645162,0.9571984435797666,123,21,11,0,0.0008304119110107422,0.06960320472717285
5,ChebyshevDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008466243743896484,0.06990337371826172
5,ChebyshevDistance,ShepardsWorkVote,ReliefFWeighting,0.8903225806451613,0.9317269076305221,116,22,10,7,0.0008387565612792969,0.06925106048583984
7,ManhattanDistance,MajorityClassVote,EqualWeighting,0.8580645161290322,0.9126984126984127,115,18,14,8,0.0008306503295898438,0.06993722915649414
7,ManhattanDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008382797241210938,0.06964612007141113
7,ManhattanDistance,MajorityClassVote,ReliefFWeighting,0.864516129032258,0.9176470588235294,117,17,15,6,0.0008282661437988281,0.06992745399475098
7,ManhattanDistance,InverseDistanceWeightedVote,EqualWeighting,0.9096774193548387,0.944,118,23,9,5,0.0008332729339599609,0.06972956657409668
7,ManhattanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008289813995361328,0.06956219673156738
7,ManhattanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.864516129032258,0.9176470588235294,117,17,15,6,0.0008335113525390625,0.06986284255981445
7,ManhattanDistance,ShepardsWorkVote,EqualWeighting,0.9483870967741935,0.967479674796748,119,28,4,4,0.0008327960968017578,0.0705564022064209
7,ManhattanDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008296966552734375,0.0698857307434082
7,ManhattanDistance,ShepardsWorkVote,ReliefFWeighting,0.9419354838709677,0.9635627530364372,119,27,5,4,0.0008463859558105469,0.07036662101745605
7,EuclideanDistance,MajorityClassVote,EqualWeighting,0.8580645161290322,0.9126984126984127,115,18,14,8,0.0008411407470703125,0.09254121780395508
7,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.00083160400390625,0.09245085716247559
7,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.8774193548387097,0.9236947791164659,115,21,11,8,0.0008363723754882812,0.09330248832702637
7,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,0.9032258064516129,0.9402390438247012,118,22,10,5,0.0008282661437988281,0.09227323532104492
7,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008440017700195312,0.09260368347167969
7,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8774193548387097,0.9236947791164659,115,21,11,8,0.0008318424224853516,0.09315180778503418
7,EuclideanDistance,ShepardsWorkVote,EqualWeighting,0.9483870967741935,0.967741935483871,120,27,5,3,0.0008287429809570312,0.0929255485534668
7,EuclideanDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0009300708770751953,0.09410953521728516
7,EuclideanDistance,ShepardsWorkVote,ReliefFWeighting,0.9354838709677419,0.959349593495935,118,27,5,5,0.0008420944213867188,0.09559011459350586
7,ChebyshevDistance,MajorityClassVote,EqualWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008490085601806641,0.06939506530761719
7,ChebyshevDistance,MajorityClassVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008320808410644531,0.06953763961791992
7,ChebyshevDistance,MajorityClassVote,ReliefFWeighting,0.8516129032258064,0.9111969111969112,118,14,18,5,0.0008368492126464844,0.06963562965393066
7,ChebyshevDistance,InverseDistanceWeightedVote,EqualWeighting,0.8903225806451613,0.935361216730038,123,15,17,0,0.0008273124694824219,0.06925392150878906
7,ChebyshevDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008282661437988281,0.06919169425964355
7,ChebyshevDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8709677419354839,0.921875,118,17,15,5,0.0008528232574462891,0.06942343711853027
7,ChebyshevDistance,ShepardsWorkVote,EqualWeighting,0.8838709677419355,0.9318181818181818,123,14,18,0,0.0008606910705566406,0.06966090202331543
7,ChebyshevDistance,ShepardsWorkVote,InformationGainWeighting,0.7935483870967742,0.8848920863309353,123,0,32,0,0.0008473396301269531,0.07004308700561523
7,ChebyshevDistance,ShepardsWorkVote,ReliefFWeighting,0.896774193548387,0.936,117,22,10,6,0.0008327960968017578,0.0698697566986084
