dataset,model,runtime,dbi,chi,ari,f_measure,n_clusters,fuzzyness,max_iterations,tolerance,random_state,strictness,min_obs,max_depth,metric,algorithm,min_samples,xi,min_cluster_size,n_neighbors,affinity,eigen_solver,assign_labels
mushroom,kmeans,2.355653762817383,2.0613718339662976,692.8977549793717,0.16184031138215957,0.06319166374326805,12,,300,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,3.0778210163116455,1.9972184960454455,711.4732700710208,0.16884445270084106,0.06757615758506012,12,,300,0.001,1,,,,,,,,,,,,
mushroom,kmeans,3.2932379245758057,2.0231802133948897,675.2915380596239,0.20644900567880914,0.07985363577877919,12,,300,0.001,2,,,,,,,,,,,,
mushroom,kmeans,2.5795631408691406,1.9821645062008724,717.2345536437757,0.15878422621175314,0.06716629692053708,12,,300,0.001,3,,,,,,,,,,,,
mushroom,kmeans,4.049022912979126,2.0019877512867725,664.1025452376836,0.19028162185537179,0.08996034446736022,12,,300,0.001,4,,,,,,,,,,,,
mushroom,kmeans,2.381119966506958,2.0613718339662976,692.8977549793717,0.16184031138215957,0.06319166374326805,12,,300,0.001,5,,,,,,,,,,,,
mushroom,kmeans,3.0700149536132812,1.9972184960454455,711.4732700710208,0.16884445270084106,0.06757615758506012,12,,300,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,3.4270901679992676,2.0231802133948897,675.2915380596239,0.20644900567880914,0.07985363577877919,12,,300,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,2.64165997505188,1.9821645062008724,717.2345536437757,0.15878422621175314,0.06716629692053708,12,,300,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,3.978616237640381,2.0019877512867725,664.1025452376836,0.19028162185537179,0.08996034446736022,12,,300,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,2.380190134048462,2.0613718339662976,692.8977549793717,0.16184031138215957,0.06319166374326805,12,,300,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,3.062554121017456,1.9972184960454455,711.4732700710208,0.16884445270084106,0.06757615758506012,12,,500,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,3.3248751163482666,2.0231802133948897,675.2915380596239,0.20644900567880914,0.07985363577877919,12,,500,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,2.6086018085479736,1.9821645062008724,717.2345536437757,0.15878422621175314,0.06716629692053708,12,,500,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,4.033829212188721,2.0019877512867725,664.1025452376836,0.19028162185537179,0.08996034446736022,12,,500,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,2.337517023086548,2.0613718339662976,692.8977549793717,0.16184031138215957,0.06319166374326805,12,,500,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,3.089627981185913,1.9972184960454455,711.4732700710208,0.16884445270084106,0.06757615758506012,12,,500,0.001,1,,,,,,,,,,,,
mushroom,kmeans,3.33499813079834,2.0231802133948897,675.2915380596239,0.20644900567880914,0.07985363577877919,12,,500,0.001,2,,,,,,,,,,,,
mushroom,kmeans,2.6008517742156982,1.9821645062008724,717.2345536437757,0.15878422621175314,0.06716629692053708,12,,500,0.001,3,,,,,,,,,,,,
mushroom,kmeans,4.0290069580078125,2.0019877512867725,664.1025452376836,0.19028162185537179,0.08996034446736022,12,,500,0.001,4,,,,,,,,,,,,
mushroom,kmeans,2.409188032150269,2.0613718339662976,692.8977549793717,0.16184031138215957,0.06319166374326805,12,,500,0.001,5,,,,,,,,,,,,
mushroom,kmeans,3.048372983932495,1.9972184960454455,711.4732700710208,0.16884445270084106,0.06757615758506012,12,,500,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,3.2812259197235107,2.0231802133948897,675.2915380596239,0.20644900567880914,0.07985363577877919,12,,500,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,2.615866184234619,1.9821645062008724,717.2345536437757,0.15878422621175314,0.06716629692053708,12,,500,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,4.05798602104187,2.0019877512867725,664.1025452376836,0.19028162185537179,0.08996034446736022,12,,500,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,2.3717379570007324,2.0613718339662976,692.8977549793717,0.16184031138215957,0.06319166374326805,12,,500,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.4040431976318359,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,100,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,0.3843851089477539,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,100,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,0.4479589462280273,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,100,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.3142819404602051,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,100,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,0.2139170169830322,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,100,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,0.4003539085388183,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,100,0.001,1,,,,,,,,,,,,
mushroom,kmeans,0.3842010498046875,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,100,0.001,2,,,,,,,,,,,,
mushroom,kmeans,0.3127717971801758,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,100,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.3503811359405517,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,100,0.001,4,,,,,,,,,,,,
mushroom,kmeans,0.2154629230499267,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,100,0.001,5,,,,,,,,,,,,
mushroom,kmeans,0.4068772792816162,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,100,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,0.3929321765899658,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,100,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,0.3211188316345215,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,100,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.3009510040283203,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,100,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,0.2278628349304199,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,100,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.408458948135376,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,300,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,0.401381254196167,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,300,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,0.301285982131958,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,300,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.3141500949859619,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,300,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,0.2159368991851806,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,300,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,0.4007949829101562,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,300,0.001,1,,,,,,,,,,,,
mushroom,kmeans,0.3981189727783203,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,300,0.001,2,,,,,,,,,,,,
mushroom,kmeans,0.3041257858276367,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,300,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.3131468296051025,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,300,0.001,4,,,,,,,,,,,,
mushroom,kmeans,0.2151389122009277,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,300,0.001,5,,,,,,,,,,,,
mushroom,kmeans,0.4019293785095215,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,300,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,0.386941909790039,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,300,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,0.3152072429656982,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,300,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.3133842945098877,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,300,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,0.2138020992279052,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,300,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.3966619968414306,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,500,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,0.3989789485931396,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,500,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,0.3011188507080078,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,500,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.3142187595367431,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,500,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,0.2149808406829834,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,500,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,0.4008340835571289,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,500,0.001,1,,,,,,,,,,,,
mushroom,kmeans,0.3995401859283447,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,500,0.001,2,,,,,,,,,,,,
mushroom,kmeans,0.3004801273345947,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,500,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.3141801357269287,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,500,0.001,4,,,,,,,,,,,,
mushroom,kmeans,0.215527057647705,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,500,0.001,5,,,,,,,,,,,,
mushroom,kmeans,0.4005141258239746,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,500,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,0.3982536792755127,2.699493371805508,1070.0670415364398,0.7880511450058136,0.9434105867032696,2,,500,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,0.299750804901123,3.204666216091704,732.5307709641048,0.0004994513430444055,0.5046787324626134,2,,500,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.3142979145050049,2.8087193403369506,984.5956709070953,0.6005475497879698,0.8871836384934797,2,,500,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,0.2155852317810058,1.8540901947751984,1295.4236630759956,0.2124422064360982,0.7029972242131595,2,,500,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.7550961971282959,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,100,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,1.1491692066192627,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,100,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,1.2627599239349363,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,100,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.5093839168548584,2.645129378657524,842.2174645257483,0.30109236483134444,0.4861212979007117,3,,100,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,1.190129280090332,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,100,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,0.763455867767334,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,100,0.001,1,,,,,,,,,,,,
mushroom,kmeans,1.1295127868652344,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,100,0.001,2,,,,,,,,,,,,
mushroom,kmeans,1.2445271015167236,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,100,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.3830850124359131,2.645746554486034,842.2103287785001,0.30109229077698285,0.4861277139404323,3,,100,0.001,4,,,,,,,,,,,,
mushroom,kmeans,1.2223749160766602,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,100,0.001,5,,,,,,,,,,,,
mushroom,kmeans,0.7488718032836914,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,100,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,1.1273353099822998,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,100,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,1.2605810165405271,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,100,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.4937551021575928,2.645129378657524,842.2174645257483,0.30109236483134444,0.4861212979007117,3,,100,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,1.1980211734771729,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,100,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.7525792121887207,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,300,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,1.1364858150482178,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,300,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,1.261167049407959,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,300,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.4971058368682861,2.645129378657524,842.2174645257483,0.30109236483134444,0.4861212979007117,3,,300,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,1.2584760189056396,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,300,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,0.7532191276550293,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,300,0.001,1,,,,,,,,,,,,
mushroom,kmeans,1.1404931545257568,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,300,0.001,2,,,,,,,,,,,,
mushroom,kmeans,1.2557518482208252,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,300,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.3839828968048095,2.645746554486034,842.2103287785001,0.30109229077698285,0.4861277139404323,3,,300,0.001,4,,,,,,,,,,,,
mushroom,kmeans,1.186586856842041,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,300,0.001,5,,,,,,,,,,,,
mushroom,kmeans,0.7570598125457764,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,300,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,1.1432571411132812,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,300,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,1.2536468505859375,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,300,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.5101687908172607,2.645129378657524,842.2174645257483,0.30109236483134444,0.4861212979007117,3,,300,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,1.2279961109161377,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,300,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.7539281845092773,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,500,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,1.1238598823547363,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,500,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,1.265343189239502,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,500,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.4923770427703857,2.645129378657524,842.2174645257483,0.30109236483134444,0.4861212979007117,3,,500,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,1.2194890975952148,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,500,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,0.7521147727966309,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,500,0.001,1,,,,,,,,,,,,
mushroom,kmeans,1.1386067867279053,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,500,0.001,2,,,,,,,,,,,,
mushroom,kmeans,1.2704010009765625,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,500,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.3846521377563476,2.645746554486034,842.2103287785001,0.30109229077698285,0.4861277139404323,3,,500,0.001,4,,,,,,,,,,,,
mushroom,kmeans,1.2097899913787842,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,500,0.001,5,,,,,,,,,,,,
mushroom,kmeans,0.7542412281036377,2.1562269203254254,1018.2757327294116,0.17317144478910906,0.44744389321993855,3,,500,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,1.1463370323181152,2.583520736689069,927.2620883015259,0.5342439436775427,0.5268718114090575,3,,500,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,1.2532877922058103,2.5915148604602622,1069.5537504444358,0.16058451498943738,0.42101805033669654,3,,500,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.5102419853210449,2.645129378657524,842.2174645257483,0.30109236483134444,0.4861212979007117,3,,500,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,1.2003421783447266,2.3742386149673558,1190.7493560876212,0.4892501035874923,0.5039292895723603,3,,500,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,1.012411117553711,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,100,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,0.8085098266601562,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,100,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,1.9055912494659424,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,100,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.9095468521118164,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,100,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,1.0004730224609375,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,100,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,1.023277997970581,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,100,0.001,1,,,,,,,,,,,,
mushroom,kmeans,0.8141922950744629,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,100,0.001,2,,,,,,,,,,,,
mushroom,kmeans,1.9032230377197263,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,100,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.8975400924682617,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,100,0.001,4,,,,,,,,,,,,
mushroom,kmeans,1.0100700855255127,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,100,0.001,5,,,,,,,,,,,,
mushroom,kmeans,1.0226259231567385,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,100,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,0.8204019069671631,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,100,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,1.9106581211090088,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,100,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.9354729652404784,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,100,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,1.026493787765503,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,100,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,1.0114738941192627,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,300,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,0.791888952255249,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,300,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,1.936077117919922,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,300,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.9049170017242432,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,300,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,1.0010430812835691,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,300,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,1.012157917022705,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,300,0.001,1,,,,,,,,,,,,
mushroom,kmeans,0.8166100978851318,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,300,0.001,2,,,,,,,,,,,,
mushroom,kmeans,1.9041619300842283,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,300,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.9074742794036864,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,300,0.001,4,,,,,,,,,,,,
mushroom,kmeans,1.0179579257965088,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,300,0.001,5,,,,,,,,,,,,
mushroom,kmeans,1.0718050003051758,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,300,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,0.8181958198547363,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,300,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,1.9137027263641355,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,300,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.913172960281372,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,300,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,1.023888111114502,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,300,1e-05,5,,,,,,,,,,,,
mushroom,kmeans,0.9843149185180664,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,500,0.0001,1,,,,,,,,,,,,
mushroom,kmeans,0.8266470432281494,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,500,0.0001,2,,,,,,,,,,,,
mushroom,kmeans,1.9252426624298096,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,500,0.0001,3,,,,,,,,,,,,
mushroom,kmeans,0.8883390426635742,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,500,0.0001,4,,,,,,,,,,,,
mushroom,kmeans,1.0211081504821775,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,500,0.0001,5,,,,,,,,,,,,
mushroom,kmeans,1.0045480728149414,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,500,0.001,1,,,,,,,,,,,,
mushroom,kmeans,0.810204029083252,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,500,0.001,2,,,,,,,,,,,,
mushroom,kmeans,1.896379232406616,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,500,0.001,3,,,,,,,,,,,,
mushroom,kmeans,0.9054758548736572,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,500,0.001,4,,,,,,,,,,,,
mushroom,kmeans,1.016513109207153,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,500,0.001,5,,,,,,,,,,,,
mushroom,kmeans,1.031769037246704,2.424554031800912,787.9140749245538,0.12033455128281609,0.19291740820147618,5,,500,1e-05,1,,,,,,,,,,,,
mushroom,kmeans,0.8073937892913818,2.333178059558785,704.338213783234,0.29393518807632224,0.2659327885935416,5,,500,1e-05,2,,,,,,,,,,,,
mushroom,kmeans,1.913879156112671,2.012501585515404,1111.5689048553904,0.31475377671654226,0.2473174797740189,5,,500,1e-05,3,,,,,,,,,,,,
mushroom,kmeans,0.9192938804626464,2.2466260728627665,804.5856671916819,0.15831447517027164,0.2157532638301869,5,,500,1e-05,4,,,,,,,,,,,,
mushroom,kmeans,1.014556884765625,2.6179815695543653,868.5678347189529,0.39285926236497964,0.27956882754992496,5,,500,1e-05,5,,,,,,,,,,,,
mushroom,optics,12.64015007019043,0.8884193511506376,172.0067334908471,0.048554134323892086,3.865182436611008e-05,196.0,,,,,,,,euclidean,auto,10,0.01,10,,,,
mushroom,optics,12.561738967895508,0.8754938474160145,193.32719033425298,0.0756948359959006,0.0,117.0,,,,,,,,euclidean,auto,10,0.01,20,,,,
mushroom,optics,12.514584064483644,0.8884193511506376,172.0067334908471,0.048554134323892086,3.865182436611008e-05,196.0,,,,,,,,euclidean,auto,10,0.01,5,,,,
mushroom,optics,12.849273920059204,0.8884193511506376,172.0067334908471,0.048554134323892086,3.865182436611008e-05,196.0,,,,,,,,euclidean,auto,10,0.05,10,,,,
mushroom,optics,12.34563398361206,0.8754938474160145,193.32719033425298,0.0756948359959006,0.0,117.0,,,,,,,,euclidean,auto,10,0.05,20,,,,
mushroom,optics,12.628884077072144,0.8884193511506376,172.0067334908471,0.048554134323892086,3.865182436611008e-05,196.0,,,,,,,,euclidean,auto,10,0.05,5,,,,
mushroom,optics,12.49265193939209,0.8884193511506376,172.0067334908471,0.048554134323892086,3.865182436611008e-05,196.0,,,,,,,,euclidean,auto,10,0.1,10,,,,
mushroom,optics,12.898600339889526,0.8754938474160145,193.32719033425298,0.0756948359959006,0.0,117.0,,,,,,,,euclidean,auto,10,0.1,20,,,,
mushroom,optics,12.87955093383789,0.8884193511506376,172.0067334908471,0.048554134323892086,3.865182436611008e-05,196.0,,,,,,,,euclidean,auto,10,0.1,5,,,,
mushroom,optics,12.785377025604248,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.01,10,,,,
mushroom,optics,12.415311813354492,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.01,20,,,,
mushroom,optics,12.45031189918518,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.01,5,,,,
mushroom,optics,13.242368936538696,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.05,10,,,,
mushroom,optics,13.10025691986084,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.05,20,,,,
mushroom,optics,12.801074028015137,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.05,5,,,,
mushroom,optics,13.026133060455322,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.1,10,,,,
mushroom,optics,13.53229522705078,0.8975724871803216,182.4155107707493,0.07970030425422303,0.0,115.0,,,,,,,,euclidean,auto,20,0.1,20,,,,
