k,distance_func,voting_func,weighting_func,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time_5,train_time_6,train_time_7,train_time_8,train_time_9,test_time_0,test_time_1,test_time_2,test_time_3,test_time_4,test_time_5,test_time_6,test_time_7,test_time_8,test_time_9
1,ChebyshevDistance,MajorityClassVote,ReliefFWeighting,0.8275862068965517,0.9629629629629629,0.9629629629629629,1.0,0.9629629629629629,0.9629629629629629,0.9090909090909091,1.0,1.0,1.0,8.392333984375e-05,8.606910705566406e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.392333984375e-05,8.320808410644531e-05,8.296966552734375e-05,8.606910705566406e-05,8.296966552734375e-05,0.007559776306152344,0.007589101791381836,0.007107973098754883,0.006187915802001953,0.007031917572021484,0.00710606575012207,0.006760835647583008,0.006628274917602539,0.00613093376159668,0.0067138671875
1,ChebyshevDistance,InverseDistanceWeightedVote,EqualWeighting,0.8666666666666667,1.0,0.9629629629629629,1.0,0.896551724137931,1.0,1.0,1.0,1.0,1.0,8.296966552734375e-05,8.58306884765625e-05,8.511543273925781e-05,8.296966552734375e-05,8.392333984375e-05,9.918212890625e-05,8.296966552734375e-05,8.296966552734375e-05,8.177757263183594e-05,8.273124694824219e-05,0.007420063018798828,0.007541179656982422,0.007092952728271484,0.006213188171386719,0.007130146026611328,0.007168769836425781,0.006699085235595703,0.00666499137878418,0.006116151809692383,0.0068171024322509766
1,ChebyshevDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.2857142857142857,8.702278137207031e-05,8.606910705566406e-05,8.392333984375e-05,8.296966552734375e-05,8.416175842285156e-05,8.296966552734375e-05,8.392333984375e-05,8.320808410644531e-05,8.273124694824219e-05,8.225440979003906e-05,0.0073931217193603516,0.007477998733520508,0.007133007049560547,0.006213188171386719,0.007052898406982422,0.007107973098754883,0.006666898727416992,0.0065767765045166016,0.0061261653900146484,0.006670713424682617
1,ChebyshevDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8275862068965517,0.9629629629629629,0.9629629629629629,1.0,0.9629629629629629,0.9629629629629629,0.9090909090909091,1.0,1.0,1.0,8.511543273925781e-05,8.606910705566406e-05,8.416175842285156e-05,8.392333984375e-05,8.296966552734375e-05,9.179115295410156e-05,8.392333984375e-05,8.296966552734375e-05,8.225440979003906e-05,8.320808410644531e-05,0.00741887092590332,0.007604360580444336,0.007103919982910156,0.006213188171386719,0.007134914398193359,0.00716710090637207,0.006819009780883789,0.0066449642181396484,0.0061299800872802734,0.006701946258544922
1,ChebyshevDistance,ShepardsWorkVote,EqualWeighting,0.8666666666666667,1.0,0.9629629629629629,1.0,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.000102996826171875,8.487701416015625e-05,8.702278137207031e-05,8.320808410644531e-05,8.320808410644531e-05,8.392333984375e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,0.007428884506225586,0.007584095001220703,0.007122039794921875,0.006165981292724609,0.007035732269287109,0.007097005844116211,0.006760835647583008,0.006590843200683594,0.006161212921142578,0.006763935089111328
1,ChebyshevDistance,ShepardsWorkVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.2857142857142857,8.487701416015625e-05,8.392333984375e-05,8.392333984375e-05,8.225440979003906e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.20159912109375e-05,8.20159912109375e-05,8.20159912109375e-05,0.007437944412231445,0.007496833801269531,0.0070950984954833984,0.006127834320068359,0.006995201110839844,0.007097721099853516,0.006658077239990234,0.006617069244384766,0.006261110305786133,0.006674766540527344
1,ChebyshevDistance,ShepardsWorkVote,ReliefFWeighting,0.8275862068965517,0.9629629629629629,0.9629629629629629,1.0,0.9629629629629629,0.9629629629629629,0.9090909090909091,1.0,1.0,1.0,8.296966552734375e-05,8.511543273925781e-05,8.416175842285156e-05,8.296966552734375e-05,8.273124694824219e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.20159912109375e-05,8.273124694824219e-05,0.00748896598815918,0.007536172866821289,0.007119655609130859,0.006161928176879883,0.0070362091064453125,0.007187366485595703,0.0067408084869384766,0.0066301822662353516,0.006206989288330078,0.006723165512084961
3,ManhattanDistance,MajorityClassVote,EqualWeighting,0.8148148148148148,0.9655172413793104,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.96,0.9090909090909091,0.9230769230769231,0.9090909090909091,1.0,8.392333984375e-05,8.511543273925781e-05,8.821487426757812e-05,8.296966552734375e-05,8.392333984375e-05,8.416175842285156e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.487701416015625e-05,0.007650136947631836,0.0077288150787353516,0.007287740707397461,0.0063021183013916016,0.00722193717956543,0.007241964340209961,0.0068359375,0.00677800178527832,0.006293058395385742,0.006858110427856445
3,ManhattanDistance,MajorityClassVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.392333984375e-05,8.487701416015625e-05,9.107589721679688e-05,8.296966552734375e-05,9.799003601074219e-05,8.797645568847656e-05,8.7738037109375e-05,8.702278137207031e-05,8.392333984375e-05,8.296966552734375e-05,0.0076732635498046875,0.007685184478759766,0.007198810577392578,0.006308078765869141,0.007158041000366211,0.007185935974121094,0.006841182708740234,0.006830692291259766,0.006179094314575195,0.006757020950317383
3,ManhattanDistance,MajorityClassVote,ReliefFWeighting,0.7857142857142857,0.9655172413793104,0.9166666666666666,0.8333333333333334,0.96,0.96,0.9090909090909091,0.88,0.9090909090909091,1.0,8.606910705566406e-05,8.702278137207031e-05,8.58306884765625e-05,8.296966552734375e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.320808410644531e-05,8.296966552734375e-05,8.225440979003906e-05,0.007550954818725586,0.00767207145690918,0.007247209548950195,0.006343841552734375,0.007203102111816406,0.007266044616699219,0.006833791732788086,0.006754636764526367,0.0062198638916015625,0.00694584846496582
